73951,1529,2074,2107,9094,68179,0,0,0,0,0
74273,58943,58947,59592,62944,63610,64173,64465,64467,67906,73497
74775,58947,59592,62944,63610,64173,64465,64467,67906,73497,74273
74894,55076,58203,58210,58217,61565,68960,71461,71462,73251,73503
74896,58203,58210,58217,61565,68960,71461,71462,73251,73503,74894
74903,58210,58217,61565,68960,71461,71462,73251,73503,74894,74896
74905,58217,61565,68960,71461,71462,73251,73503,74894,74896,74903
75388,59592,62944,63610,64173,64465,64467,67906,73497,74273,74775
75426,62944,63610,64173,64465,64467,67906,73497,74273,74775,75388
75433,63610,64173,64465,64467,67906,73497,74273,74775,75388,75426
