55643,50236,50277,50386,50429,50864,55383,55385,55542,55585,55638
55686,50277,50386,50429,50864,55383,55385,55542,55585,55638,55643
55687,50386,50429,50864,55383,55385,55542,55585,55638,55643,55686
55924,50429,50864,55383,55385,55542,55585,55638,55643,55686,55687
56064,50864,55383,55385,55542,55585,55638,55643,55686,55687,55924
56234,55383,55385,55542,55585,55638,55643,55686,55687,55924,56064
58735,38551,38560,40941,42090,47599,49947,53058,58699,58711,58717
58738,38560,40941,42090,47599,49947,53058,58699,58711,58717,58735
58743,40941,42090,47599,49947,53058,58699,58711,58717,58735,58738
58748,42090,47599,49947,53058,58699,58711,58717,58735,58738,58743
47599,36330,36405,36467,36473,36501,36743,37377,37404,37417,37439
49947,36405,36467,36473,36501,36743,37377,37404,37417,37439,47599
53058,17545,17553,17556,17593,17626,21244,31919,31923,31926,40941
58699,17553,17556,17593,17626,21244,31919,31923,31926,40941,53058
58711,17556,17593,17626,21244,31919,31923,31926,40941,53058,58699
58717,17593,17626,21244,31919,31923,31926,40941,53058,58699,58711
58735,55385,55542,55585,55638,55643,55686,55687,55924,56064,56234
58738,55542,55585,55638,55643,55686,55687,55924,56064,56234,58735
58743,55585,55638,55643,55686,55687,55924,56064,56234,58735,58738
58748,55638,55643,55686,55687,55924,56064,56234,58735,58738,58743
