40591,30549,30766,34989,35165,35457,35464,35765,35769,40435,40581
37772,3123,3125,5737,5892,7280,7420,9872,11915,29140,37764
38466,23209,26805,32659,33069,33165,34563,0,0,0,0
38682,14076,27151,27156,27175,0,0,0,0,0,0
38689,14076,27151,27156,27175,38682,0,0,0,0,0
39394,35168,35223,35544,35708,35721,35765,35768,35769,35876,36132
39401,35223,35544,35708,35721,35765,35768,35769,35876,36132,39394
39893,35769,35876,36132,39394,39401,39459,39469,39472,39549,39550
39895,4861,8658,12029,14094,17047,23857,38069,39124,39609,0
40509,36132,39394,39401,39459,39469,39472,39549,39550,39893,40435
40583,39401,39459,39469,39472,39549,39550,39893,40435,40509,40581
