46347,30660,30672,30703,30762,30769,30776,30786,36579,40615,45097
46354,30672,30703,30762,30769,30776,30786,36579,40615,45097,46347
46359,30703,30762,30769,30776,30786,36579,40615,45097,46347,46354
46365,30762,30769,30776,30786,36579,40615,45097,46347,46354,46359
46383,30769,30776,30786,36579,40615,45097,46347,46354,46359,46365
49971,30776,30786,36579,40615,45097,46347,46354,46359,46365,46383
50013,30786,36579,40615,45097,46347,46354,46359,46365,46383,49971
51444,36579,40615,45097,46347,46354,46359,46365,46383,49971,50013
51573,40615,45097,46347,46354,46359,46365,46383,49971,50013,51444
52055,45097,46347,46354,46359,46365,46383,49971,50013,51444,51573
46347,30620,30634,30660,30672,30703,30762,30769,30776,30786,40615
46354,30634,30660,30672,30703,30762,30769,30776,30786,40615,46347
46359,30660,30672,30703,30762,30769,30776,30786,40615,46347,46354
46365,30672,30703,30762,30769,30776,30786,40615,46347,46354,46359
46383,30703,30762,30769,30776,30786,40615,46347,46354,46359,46365
49971,30762,30769,30776,30786,40615,46347,46354,46359,46365,46383
50013,30769,30776,30786,40615,46347,46354,46359,46365,46383,49971
51444,30776,30786,40615,46347,46354,46359,46365,46383,49971,50013
51573,30786,40615,46347,46354,46359,46365,46383,49971,50013,51444
52055,40615,46347,46354,46359,46365,46383,49971,50013,51444,51573
