103211,103154,103158,103162,103174,103183,103187,103198,103203,103204,103205
103213,103158,103162,103174,103183,103187,103198,103203,103204,103205,103211
103227,103162,103174,103183,103187,103198,103203,103204,103205,103211,103213
103246,103174,103183,103187,103198,103203,103204,103205,103211,103213,103227
103249,103183,103187,103198,103203,103204,103205,103211,103213,103227,103246
103269,103187,103198,103203,103204,103205,103211,103213,103227,103246,103249
103274,103198,103203,103204,103205,103211,103213,103227,103246,103249,103269
103291,103203,103204,103205,103211,103213,103227,103246,103249,103269,103274
103296,103204,103205,103211,103213,103227,103246,103249,103269,103274,103291
103297,103205,103211,103213,103227,103246,103249,103269,103274,103291,103296
103211,103154,103158,103162,103174,103183,103187,103198,103203,103204,103205
103213,103158,103162,103174,103183,103187,103198,103203,103204,103205,103211
103227,103162,103174,103183,103187,103198,103203,103204,103205,103211,103213
103246,103174,103183,103187,103198,103203,103204,103205,103211,103213,103227
103249,103183,103187,103198,103203,103204,103205,103211,103213,103227,103246
103269,103187,103198,103203,103204,103205,103211,103213,103227,103246,103249
103274,103198,103203,103204,103205,103211,103213,103227,103246,103249,103269
103291,103203,103204,103205,103211,103213,103227,103246,103249,103269,103274
103296,103204,103205,103211,103213,103227,103246,103249,103269,103274,103291
103297,103205,103211,103213,103227,103246,103249,103269,103274,103291,103296
