139746,134491,134590,134594,134629,134723,136832,136903,136908,136914,139741
139787,134590,134594,134629,134723,136832,136903,136908,136914,139741,139746
139792,134594,134629,134723,136832,136903,136908,136914,139741,139746,139787
140110,134629,134723,136832,136903,136908,136914,139741,139746,139787,139792
140123,134723,136832,136903,136908,136914,139741,139746,139787,139792,140110
140148,136832,136903,136908,136914,139741,139746,139787,139792,140110,140123
140166,136903,136908,136914,139741,139746,139787,139792,140110,140123,140148
140201,136908,136914,139741,139746,139787,139792,140110,140123,140148,140166
140235,136914,139741,139746,139787,139792,140110,140123,140148,140166,140201
140299,139741,139746,139787,139792,140110,140123,140148,140166,140201,140235
139746,134491,134590,134594,134629,134723,136832,136903,136908,136914,139741
139787,134590,134594,134629,134723,136832,136903,136908,136914,139741,139746
139792,134594,134629,134723,136832,136903,136908,136914,139741,139746,139787
140110,134629,134723,136832,136903,136908,136914,139741,139746,139787,139792
140123,134723,136832,136903,136908,136914,139741,139746,139787,139792,140110
140148,136832,136903,136908,136914,139741,139746,139787,139792,140110,140123
140166,136903,136908,136914,139741,139746,139787,139792,140110,140123,140148
140201,136908,136914,139741,139746,139787,139792,140110,140123,140148,140166
140235,136914,139741,139746,139787,139792,140110,140123,140148,140166,140201
140299,139741,139746,139787,139792,140110,140123,140148,140166,140201,140235
