14001,11708,13365,13870,13873,13938,13949,13955,13992,13995,13998
16267,13365,13870,13873,13938,13949,13955,13992,13995,13998,14001
16272,13870,13873,13938,13949,13955,13992,13995,13998,14001,16267
16273,13873,13938,13949,13955,13992,13995,13998,14001,16267,16272
16314,13938,13949,13955,13992,13995,13998,14001,16267,16272,16273
16339,13949,13955,13992,13995,13998,14001,16267,16272,16273,16314
16383,13955,13992,13995,13998,14001,16267,16272,16273,16314,16339
16386,13992,13995,13998,14001,16267,16272,16273,16314,16339,16383
16388,13995,13998,14001,16267,16272,16273,16314,16339,16383,16386
16410,13998,14001,16267,16272,16273,16314,16339,16383,16386,16388
14001,11700,11708,13870,13873,13938,13949,13955,13992,13995,13998
16267,11708,13870,13873,13938,13949,13955,13992,13995,13998,14001
16272,13870,13873,13938,13949,13955,13992,13995,13998,14001,16267
16273,13873,13938,13949,13955,13992,13995,13998,14001,16267,16272
16314,13938,13949,13955,13992,13995,13998,14001,16267,16272,16273
16339,13949,13955,13992,13995,13998,14001,16267,16272,16273,16314
16383,13955,13992,13995,13998,14001,16267,16272,16273,16314,16339
16386,13992,13995,13998,14001,16267,16272,16273,16314,16339,16383
16388,13995,13998,14001,16267,16272,16273,16314,16339,16383,16386
16410,13998,14001,16267,16272,16273,16314,16339,16383,16386,16388
