102305,83383,89338,92088,92092,92164,97501,97564,97569,102296,102300
112870,16166,0,0,0,0,0,0,0,0,0
112911,89338,92088,92092,92164,97501,97564,97569,102296,102300,102305
115640,92088,92092,92164,97501,97564,97569,102296,102300,102305,112911
115647,16166,112870,0,0,0,0,0,0,0,0
115658,16166,112870,115647,0,0,0,0,0,0,0
118006,16166,112870,115647,115658,0,0,0,0,0,0
118032,16166,112870,115647,115658,118006,0,0,0,0,0
118048,16166,112870,115647,115658,118006,118032,0,0,0,0
118057,16166,112870,115647,115658,118006,118032,118048,0,0,0
16166,0,0,0,0,0,0,0,0,0,0
112870,89338,92088,92092,92164,97501,97564,97569,102296,102300,102305
115647,92164,97501,97564,97569,102296,102300,102305,112870,112911,115640
115658,97501,97564,97569,102296,102300,102305,112870,112911,115640,115647
118006,97564,97569,102296,102300,102305,112870,112911,115640,115647,115658
118032,97569,102296,102300,102305,112870,112911,115640,115647,115658,118006
118048,102296,102300,102305,112870,112911,115640,115647,115658,118006,118032
118057,102300,102305,112870,112911,115640,115647,115658,118006,118032,118048
