89081,88953,88973,89001,89031,89049,89056,89063,89066,89075,89078
89154,89001,89031,89049,89056,89063,89066,89075,89078,89081,89149
92895,92466,92578,92605,92674,92676,92680,92738,92751,92753,92886
92942,34017,34338,34341,49916,55775,55780,55808,55878,56629,0
92968,92578,92605,92674,92676,92680,92738,92751,92753,92886,92895
93044,66257,71802,72282,73529,75071,78261,85534,85550,88676,91889
93069,71802,72282,73529,75071,78261,85534,85550,88676,91889,93044
93078,72282,73529,75071,78261,85534,85550,88676,91889,93044,93069
93084,73529,75071,78261,85534,85550,88676,91889,93044,93069,93078
93112,75071,78261,85534,85550,88676,91889,93044,93069,93078,93084
93442,93192,93259,93293,93295,93318,93370,93374,93424,93428,93432
93443,89459,89783,92359,92738,93120,93155,93168,93223,93324,93387
93972,89783,92359,92738,93120,93155,93168,93223,93324,93387,93443
93988,92359,92738,93120,93155,93168,93223,93324,93387,93443,93972
94026,93120,93155,93168,93223,93324,93387,93443,93972,93988,94018
94075,93155,93168,93223,93324,93387,93443,93972,93988,94018,94026
94085,93168,93223,93324,93387,93443,93972,93988,94018,94026,94075
94092,93223,93324,93387,93443,93972,93988,94018,94026,94075,94085
94106,93324,93387,93443,93972,93988,94018,94026,94075,94085,94092
94150,93387,93443,93972,93988,94018,94026,94075,94085,94092,94106
