113877,113727,113767,113775,113780,113796,113808,113811,113858,113861,113873
113878,113490,113495,113515,113572,113591,113623,113700,113770,113800,113824
113884,113780,113796,113808,113811,113858,113861,113873,113877,113880,113882
113890,100439,101852,103234,103500,105721,105825,105826,113672,113674,113849
113919,113495,113515,113572,113591,113623,113700,113770,113800,113824,113878
113964,113796,113808,113811,113858,113861,113873,113877,113880,113882,113884
113966,101852,103234,103500,105721,105825,105826,113672,113674,113849,113890
113967,103234,103500,105721,105825,105826,113672,113674,113849,113890,113966
113972,103500,105721,105825,105826,113672,113674,113849,113890,113966,113967
113998,75861,75870,75872,86911,92214,97077,98683,103289,107814,107953
113515,0,0,0,0,0,0,0,0,0,0
113572,113316,113329,113334,113356,113382,113396,113405,113406,113420,113425
113591,113329,113334,113356,113382,113396,113405,113406,113420,113425,113572
113623,113356,113382,113396,113405,113406,113420,113425,113572,113591,113622
113700,113181,113200,113287,113344,113347,113351,113389,113400,113414,113419
113770,113200,113287,113344,113347,113351,113389,113400,113414,113419,113700
113800,113396,113405,113406,113420,113425,113572,113591,113622,113623,113796
113824,113287,113344,113347,113351,113389,113400,113414,113419,113700,113770
113878,113572,113591,113622,113623,113796,113800,113849,113858,113861,113877
113919,113623,113796,113800,113849,113858,113861,113877,113878,113884,113890
