98757,98419,98420,98423,98427,98429,98436,98444,98445,98462,98480
98978,95612,95620,95624,96449,96487,96538,96541,96547,96578,97056
99068,98794,98846,98883,98921,98946,98989,99008,99046,99060,99064
99071,98734,98761,98765,98768,98780,98791,98797,98817,98823,98925
99315,84045,84957,90633,95992,97407,97659,98150,98203,98805,99074
102071,97671,97682,98808,99311,99316,99556,99971,99974,100173,100280
102169,99557,99566,99570,99629,99654,99667,99797,99935,100044,100090
102175,99554,99575,99577,99615,99672,99680,99681,99846,99892,99930
102395,57926,61708,61714,61725,61807,61940,61943,62127,66575,101693
103896,103350,103363,103473,103486,103498,103499,103619,103866,103875,103884
103215,103113,103118,103120,103129,103147,103149,103157,103171,103178,103208
103228,103118,103120,103129,103147,103149,103157,103171,103178,103208,103215
103236,103129,103147,103149,103157,103171,103178,103208,103215,103228,103233
103238,103147,103149,103157,103171,103178,103208,103215,103228,103233,103236
103393,103238,103248,103258,103279,103312,103314,103315,103317,103330,103350
103410,103279,103312,103314,103315,103317,103330,103350,103393,103397,103407
103460,103312,103314,103315,103317,103330,103350,103393,103397,103407,103410
103510,103393,103397,103407,103410,103460,103462,103473,103483,103498,103499
103513,103397,103407,103410,103460,103462,103473,103483,103498,103499,103510
103544,103410,103460,103462,103473,103483,103498,103499,103510,103513,103542
