137162,136934,137023,137027,137029,137041,137088,137093,137118,137126,137160
137193,131524,131530,131540,131550,131575,131589,131592,132899,136895,136951
139076,138977,138978,138988,138989,138991,138996,139002,139003,139014,139063
139128,138996,139002,139003,139014,139063,139076,139088,139097,139107,139125
139151,139014,139063,139076,139088,139097,139107,139125,139128,139138,139142
139338,128959,132902,134740,135962,136451,136464,138869,138883,138983,139012
139603,135962,136451,136464,138869,138883,138983,139012,139338,139342,139521
139691,139496,139606,139622,139637,139647,139656,139659,139672,139681,139690
139706,138869,138883,138983,139012,139338,139342,139521,139603,139683,139688
139880,139622,139637,139647,139656,139659,139672,139681,139690,139691,139795
121579,0,0,0,0,0,0,0,0,0,0
135752,127240,0,0,0,0,0,0,0,0,0
136343,39174,136326,0,0,0,0,0,0,0,0
136372,133722,133773,133830,135390,135535,135696,135956,136012,136019,136036
136373,136330,0,0,0,0,0,0,0,0,0
136502,136330,136373,0,0,0,0,0,0,0,0
136504,136330,136373,136502,0,0,0,0,0,0,0
136514,136330,136373,136502,136504,0,0,0,0,0,0
136516,136330,136373,136502,136504,136514,0,0,0,0,0
136522,136330,136373,136502,136504,136514,136516,0,0,0,0
