18272,17372,17375,17396,17417,17473,17598,17662,18114,18268,18269
18278,17375,17396,17417,17473,17598,17662,18114,18268,18269,18272
22824,14415,14577,14845,14858,15926,18697,18950,20513,21833,22811
32180,6683,13164,14784,31799,31893,31895,32134,32158,0,0
32214,6683,13164,14784,31799,31893,31895,32134,32158,32180,32205
32284,14784,31799,31893,31895,32134,32158,32180,32205,32214,32273
32345,31799,31893,31895,32134,32158,32180,32205,32214,32273,32284
36246,35750,35793,35858,35917,35923,35957,35964,35971,36095,36098
54450,50653,50665,50779,50788,53802,53873,53883,54242,54371,54437
54478,50665,50779,50788,53802,53873,53883,54242,54371,54437,54450
117991,98241,98246,107949,107954,107968,107975,108006,108515,108575,114033
118049,57845,72155,91396,96317,106235,0,0,0,0,0
118398,114657,117163,0,0,0,0,0,0,0,0
118593,84133,84299,85827,85830,85850,85864,86750,86753,86758,90071
120522,83322,103605,113963,116815,117820,117830,117843,118307,119036,119235
120543,64041,69439,73409,75965,78589,84549,88067,89964,98956,119646
123398,0,0,0,0,0,0,0,0,0,0
123419,107975,108006,108515,108575,114033,117991,118109,119205,119230,120216
124854,64763,64776,72649,72656,106761,0,0,0,0,0
125138,92185,98172,119250,119307,119315,119391,119432,125006,125036,125110
