53231,48016,48032,48067,48285,51262,51266,52399,52427,52429,52526
64527,64303,64306,64319,64363,64421,64433,64478,64485,64503,64509
64532,59212,59213,59221,59695,59697,59701,60129,62041,62165,62170
69436,67833,67974,68325,68676,68685,68756,68777,68887,68930,69366
86264,82308,82317,82329,82332,82387,83118,84005,84086,84998,86021
86267,80668,80877,81330,81666,81669,81674,81687,82814,82980,83280
101845,99382,99969,100003,100496,100557,100758,100759,100761,101137,101572
101852,97062,97545,97690,97906,98300,98302,98305,99825,100295,100439
101856,92602,92992,96031,96042,96353,96392,96442,99144,101438,101464
124632,124322,124375,124386,124395,124444,124543,124573,124574,124604,124607
116183,103155,109572,109647,109794,109806,109822,109841,110750,111609,111650
116437,95919,99382,105047,105056,105087,105111,105136,105142,110242,110641
116468,99382,105047,105056,105087,105111,105136,105142,110242,110641,116437
116494,105047,105056,105087,105111,105136,105142,110242,110641,116437,116468
118502,25570,25602,25611,25620,25629,27964,49433,49437,62954,100496
119178,119100,119102,119103,119123,119126,119164,119170,119171,119172,119176
123348,81563,81918,82566,82605,82681,121134,121139,121144,121174,121242
123361,81918,82566,82605,82681,121134,121139,121144,121174,121242,123348
123429,82566,82605,82681,121134,121139,121144,121174,121242,123348,123361
123449,82605,82681,121134,121139,121144,121174,121242,123348,123361,123429
