94346,94030,94044,94057,94070,94080,94088,94109,94114,94127,94128
94801,94070,94080,94088,94109,94114,94127,94128,94346,94351,94353
94866,94088,94109,94114,94127,94128,94346,94351,94353,94801,94812
94903,94345,94352,94368,94386,94404,94450,94454,94457,94715,94739
98222,94351,94353,94801,94812,94866,95181,95188,95215,95241,96153
99364,94353,94801,94812,94866,95181,95188,95215,95241,96153,98222
99414,94801,94812,94866,95181,95188,95215,95241,96153,98222,99364
99419,94812,94866,95181,95188,95215,95241,96153,98222,99364,99414
99420,94866,95181,95188,95215,95241,96153,98222,99364,99414,99419
103501,99423,99572,99739,99755,99769,99779,99840,99864,100798,102331
95215,94044,94057,94070,94080,94088,94109,94114,94127,94128,95188
95241,94057,94070,94080,94088,94109,94114,94127,94128,95188,95215
96153,60751,61456,62664,65648,65770,70753,72138,83776,90292,95357
98222,88525,88549,88553,88691,88695,92927,94346,94801,94866,94903
99364,88549,88553,88691,88695,92927,94346,94801,94866,94903,98222
99414,88553,88691,88695,92927,94346,94801,94866,94903,98222,99364
99419,88691,88695,92927,94346,94801,94866,94903,98222,99364,99414
99420,88695,92927,94346,94801,94866,94903,98222,99364,99414,99419
100807,72138,83776,90292,95357,96153,99194,99199,99206,99737,99768
102353,94457,94812,94892,94898,94902,99415,99423,99432,99572,102331
