145409,141548,141573,141615,145262,145282,145293,145298,145305,145377,145388
145432,141573,141615,145262,145282,145293,145298,145305,145377,145388,145409
145468,141615,145262,145282,145293,145298,145305,145377,145388,145409,145432
145509,145262,145282,145293,145298,145305,145377,145388,145409,145432,145468
145513,145282,145293,145298,145305,145377,145388,145409,145432,145468,145509
145517,145293,145298,145305,145377,145388,145409,145432,145468,145509,145513
145573,102349,102350,102358,107207,107210,107284,128524,129984,129986,138639
145575,102350,102358,107207,107210,107284,128524,129984,129986,138639,145573
145585,145298,145305,145377,145388,145409,145432,145468,145509,145513,145517
145602,102358,107207,107210,107284,128524,129984,129986,138639,145573,145575
145305,141407,141420,141439,141548,141573,141615,145262,145282,145293,145298
145377,141420,141439,141548,141573,141615,145262,145282,145293,145298,145305
145388,141439,141548,141573,141615,145262,145282,145293,145298,145305,145377
145409,141548,141573,141615,145262,145282,145293,145298,145305,145377,145388
145432,141573,141615,145262,145282,145293,145298,145305,145377,145388,145409
145468,141615,145262,145282,145293,145298,145305,145377,145388,145409,145432
145509,145262,145282,145293,145298,145305,145377,145388,145409,145432,145468
145513,145282,145293,145298,145305,145377,145388,145409,145432,145468,145509
145517,145293,145298,145305,145377,145388,145409,145432,145468,145509,145513
145585,145377,145388,145409,145432,145468,145509,145513,145517,145573,145575
