28887,25389,27810,28815,28817,28819,28840,28867,28870,28879,28886
34037,32792,32802,32807,32931,32934,33232,33241,33252,33276,33643
40638,35546,35563,35566,35610,35630,35635,35641,36798,36800,38661
55710,39010,39166,41159,41516,42926,45067,45330,48426,49152,53468
66046,46542,46614,46662,46679,46694,48070,48853,49145,49416,53328
71984,67615,67686,68045,68076,68164,68216,68377,68603,69467,69470
71986,67686,68045,68076,68164,68216,68377,68603,69467,69470,71984
76336,67940,67950,68157,68368,68455,68570,70211,71463,73064,74672
76346,68603,69467,69470,71984,71986,72614,72761,72785,73008,73009
76347,69467,69470,71984,71986,72614,72761,72785,73008,73009,76346
53393,45127,45140,45143,45160,45162,45263,48958,48962,48972,49296
53403,45140,45143,45160,45162,45263,48958,48962,48972,49296,53393
53417,45143,45160,45162,45263,48958,48962,48972,49296,53393,53403
68109,60264,60266,60277,60284,60286,60288,60292,60294,60304,67989
120651,120638,120640,0,0,0,0,0,0,0,0
121926,120638,120640,120651,0,0,0,0,0,0,0
121945,120638,120640,120651,121926,0,0,0,0,0,0
121956,120638,120640,120651,121926,121945,0,0,0,0,0
121967,120638,120640,120651,121926,121945,121956,0,0,0,0
121979,120638,120640,120651,121926,121945,121956,121967,0,0,0
