141377,133965,135168,135171,140014,140020,140060,140063,140082,141214,141224
141379,136968,137319,139332,139407,139435,139449,139468,139469,141031,141295
141382,100984,101581,139586,139784,139946,139966,139975,139978,140674,140680
141386,139554,139575,139577,139580,139582,139590,139593,139599,139607,139615
141397,138599,139812,140800,140801,140829,140837,140841,140856,140930,140932
142427,45899,45903,48390,49414,52408,54381,54466,60336,65233,136523
142434,139710,139713,139722,139727,140070,140075,140221,141341,142264,142279
142437,135884,135888,135942,135944,135973,136057,138808,138819,138853,142240
142443,140224,140234,140241,140251,140298,140320,140341,140548,142056,142069
142445,137894,137969,137990,137991,139191,139717,140243,140738,140897,142407
138697,136237,138468,138586,138607,138609,138647,138666,138677,138685,138694
138699,138468,138586,138607,138609,138647,138666,138677,138685,138694,138697
138711,138586,138607,138609,138647,138666,138677,138685,138694,138697,138699
138823,138607,138609,138647,138666,138677,138685,138694,138697,138699,138711
138957,138609,138647,138666,138677,138685,138694,138697,138699,138711,138823
138971,138647,138666,138677,138685,138694,138697,138699,138711,138823,138957
139446,138666,138677,138685,138694,138697,138699,138711,138823,138957,138971
139464,138677,138685,138694,138697,138699,138711,138823,138957,138971,139446
140892,138685,138694,138697,138699,138711,138823,138957,138971,139446,139464
141023,138694,138697,138699,138711,138823,138957,138971,139446,139464,140892
