50377,40165,40170,40556,40566,40572,40578,40579,50301,50335,50371
58706,40170,40556,40566,40572,40578,40579,50301,50335,50371,50377
62031,56938,56957,56978,56985,56994,57000,57006,57019,57032,60162
65565,65459,65465,65472,65485,65495,65533,65534,65541,65544,65546
65569,65465,65472,65485,65495,65533,65534,65541,65544,65546,65565
66250,66007,66017,66048,66061,66076,66117,66192,66225,66229,66245
66493,66076,66117,66192,66225,66229,66245,66250,66298,66300,66303
75183,40556,40566,40572,40578,40579,50301,50335,50371,50377,58706
75185,40566,40572,40578,40579,50301,50335,50371,50377,58706,75183
76890,72654,72667,72723,72764,73781,74582,75291,76108,76270,76300
40572,33243,33265,33337,33363,33365,33367,37218,37230,40556,40566
40578,33265,33337,33363,33365,33367,37218,37230,40556,40566,40572
40579,33337,33363,33365,33367,37218,37230,40556,40566,40572,40578
50301,33363,33365,33367,37218,37230,40556,40566,40572,40578,40579
50335,33365,33367,37218,37230,40556,40566,40572,40578,40579,50301
50371,33367,37218,37230,40556,40566,40572,40578,40579,50301,50335
50377,37218,37230,40556,40566,40572,40578,40579,50301,50335,50371
58706,37230,40556,40566,40572,40578,40579,50301,50335,50371,50377
75183,50301,50335,50371,50377,58706,62031,65565,65569,66250,66493
75185,50335,50371,50377,58706,62031,65565,65569,66250,66493,75183
