89370,78519,79305,79405,81891,81902,82098,83716,83779,84237,84969
89373,79305,79405,81891,81902,82098,83716,83779,84237,84969,89370
89377,79405,81891,81902,82098,83716,83779,84237,84969,89370,89373
81891,76196,76253,76258,76260,79204,79305,79308,79342,81878,81885
81902,76253,76258,76260,79204,79305,79308,79342,81878,81885,81891
82098,21296,33736,49951,64414,69113,0,0,0,0,0
83716,79308,79342,81878,81885,81891,81902,82829,82844,83690,83707
83779,81885,81891,81902,82829,82844,83690,83707,83716,83766,83774
84237,0,0,0,0,0,0,0,0,0,0
84969,81891,81902,82829,82844,83690,83707,83716,83766,83774,83779
89370,0,0,0,0,0,0,0,0,0,0
89373,89370,0,0,0,0,0,0,0,0,0
89377,89370,89373,0,0,0,0,0,0,0,0
