36156,35926,35933,35947,35978,36007,36020,36026,36034,36062,36140
36174,35933,35947,35978,36007,36020,36026,36034,36062,36140,36156
36180,35947,35978,36007,36020,36026,36034,36062,36140,36156,36174
36245,16365,25854,25872,30592,30986,32621,33151,33734,33745,34822
39861,38436,38441,38459,38741,38746,38749,38808,38818,38876,39028
40023,38441,38459,38741,38746,38749,38808,38818,38876,39028,39861
46009,45871,45892,45904,45915,45924,45927,45934,45937,45985,46003
46089,45934,45937,45985,46003,46009,46018,46020,46024,46055,46079
46303,37143,37157,37978,38811,41270,41301,41916,44983,45356,45687
46309,37157,37978,38811,41270,41301,41916,44983,45356,45687,46303
46802,42908,42943,42944,42987,42991,43051,43064,44367,46751,46757
47542,42875,42887,42889,42891,42893,42900,42912,42974,43011,43015
47543,42887,42889,42891,42893,42900,42912,42974,43011,43015,47542
47563,42889,42891,42893,42900,42912,42974,43011,43015,47542,47543
47752,42987,42991,43051,43064,44367,46751,46757,46802,46812,47134
47754,42991,43051,43064,44367,46751,46757,46802,46812,47134,47752
47768,43051,43064,44367,46751,46757,46802,46812,47134,47752,47754
47790,46751,46757,46802,46812,47134,47752,47754,47768,47784,47786
47900,47134,47752,47754,47768,47784,47786,47790,47791,47896,47899
47903,47752,47754,47768,47784,47786,47790,47791,47896,47899,47900
