24795,17884,19018,21130,21897,21908,21909,22032,22658,23984,24790
26670,19018,21130,21897,21908,21909,22032,22658,23984,24790,24795
35834,30741,32666,33092,33093,33096,33099,34321,34988,34993,35821
46754,37860,37939,38009,38670,39930,39995,40586,46713,46721,46732
47311,38670,39930,39995,40586,46713,46721,46732,46754,46769,46785
58561,51419,51630,51636,52807,52887,53533,57215,57735,57976,58458
62571,57227,58319,59545,59557,59593,59606,59607,59864,60089,62096
63218,58319,59545,59557,59593,59606,59607,59864,60089,62096,62571
64252,62792,62890,63376,63469,63608,63666,63669,63852,64035,64051
67103,63260,64781,64782,66340,66346,66357,66409,66413,66420,66463
64564,58697,58709,59134,59178,59529,59541,59559,63048,63056,64559
64735,59135,59142,59152,59154,59175,59381,59605,64119,64176,64180
64844,3166,17541,17746,17881,17882,17884,25318,25362,33110,33111
64845,31615,35975,39285,0,0,0,0,0,0,0
65026,59142,59152,59154,59175,59381,59605,64119,64176,64180,64735
66282,56168,57215,57227,57243,57249,57252,57735,57976,61760,61766
66625,59152,59154,59175,59381,59605,64119,64176,64180,64735,65026
67530,57215,57227,57243,57249,57252,57735,57976,61760,61766,66282
68407,58709,59134,59178,59529,59541,59559,63048,63056,64559,64564
68409,59134,59178,59529,59541,59559,63048,63056,64559,64564,68407
