112158,104552,104577,104583,104594,104635,104636,106910,107516,108988,109300
112161,104577,104583,104594,104635,104636,106910,107516,108988,109300,112158
114515,104583,104594,104635,104636,106910,107516,108988,109300,112158,112161
114520,104594,104635,104636,106910,107516,108988,109300,112158,112161,114515
114666,104635,104636,106910,107516,108988,109300,112158,112161,114515,114520
114675,104636,106910,107516,108988,109300,112158,112161,114515,114520,114666
114677,106910,107516,108988,109300,112158,112161,114515,114520,114666,114675
118885,107516,108988,109300,112158,112161,114515,114520,114666,114675,114677
120782,108988,109300,112158,112161,114515,114520,114666,114675,114677,118885
120783,109300,112158,112161,114515,114520,114666,114675,114677,118885,120782
112158,104552,104577,104583,104594,104635,104636,106910,107516,108988,109300
112161,104577,104583,104594,104635,104636,106910,107516,108988,109300,112158
114515,104583,104594,104635,104636,106910,107516,108988,109300,112158,112161
114520,104594,104635,104636,106910,107516,108988,109300,112158,112161,114515
114666,104635,104636,106910,107516,108988,109300,112158,112161,114515,114520
114675,104636,106910,107516,108988,109300,112158,112161,114515,114520,114666
114677,106910,107516,108988,109300,112158,112161,114515,114520,114666,114675
118885,107516,108988,109300,112158,112161,114515,114520,114666,114675,114677
120782,108988,109300,112158,112161,114515,114520,114666,114675,114677,118885
120783,109300,112158,112161,114515,114520,114666,114675,114677,118885,120782
