130159,110492,111765,113412,113475,113507,113569,113722,117316,117491,129475
130191,111765,113412,113475,113507,113569,113722,117316,117491,129475,130159
130433,113412,113475,113507,113569,113722,117316,117491,129475,130159,130191
130456,113475,113507,113569,113722,117316,117491,129475,130159,130191,130433
130897,124646,124653,126193,127962,128287,128645,130245,130267,130483,130500
146199,136889,136964,138336,138347,138943,139306,139309,139539,142672,146150
149676,149000,149042,149049,149070,149077,149138,149221,149517,149619,149636
149728,149049,149070,149077,149138,149221,149517,149619,149636,149676,149684
151229,149070,149077,149138,149221,149517,149619,149636,149676,149684,149728
151739,113475,113507,113569,113722,117491,132994,138336,138347,151643,151695
151860,113507,113569,113722,117491,132994,138336,138347,151643,151695,151739
151867,147880,147902,147926,148594,148618,148632,148672,148705,149619,149636
151882,147902,147926,148594,148618,148632,148672,148705,149619,149636,151867
151918,113569,113722,117491,132994,138336,138347,151643,151695,151739,151860
151949,113722,117491,132994,138336,138347,151643,151695,151739,151860,151918
151982,147926,148594,148618,148632,148672,148705,149619,149636,151867,151882
151987,148594,148618,148632,148672,148705,149619,149636,151867,151882,151982
152860,68858,68867,68884,83436,96091,96463,101284,101293,147752,149517
152870,68867,68884,83436,96091,96463,101284,101293,147752,149517,152860
