66843,66562,66569,66574,66584,66598,66628,66640,66666,66684,66821
68483,66569,66574,66584,66598,66628,66640,66666,66684,66821,66843
68495,66574,66584,66598,66628,66640,66666,66684,66821,66843,68483
68501,66584,66598,66628,66640,66666,66684,66821,66843,68483,68495
70461,66598,66628,66640,66666,66684,66821,66843,68483,68495,68501
70483,66628,66640,66666,66684,66821,66843,68483,68495,68501,70461
70486,66640,66666,66684,66821,66843,68483,68495,68501,70461,70483
70505,66666,66684,66821,66843,68483,68495,68501,70461,70483,70486
70518,66684,66821,66843,68483,68495,68501,70461,70483,70486,70505
70520,66821,66843,68483,68495,68501,70461,70483,70486,70505,70518
66843,66562,66569,66574,66584,66598,66628,66640,66666,66684,66821
68483,66569,66574,66584,66598,66628,66640,66666,66684,66821,66843
68495,66574,66584,66598,66628,66640,66666,66684,66821,66843,68483
68501,66584,66598,66628,66640,66666,66684,66821,66843,68483,68495
70461,66598,66628,66640,66666,66684,66821,66843,68483,68495,68501
70483,66628,66640,66666,66684,66821,66843,68483,68495,68501,70461
70486,66640,66666,66684,66821,66843,68483,68495,68501,70461,70483
70505,66666,66684,66821,66843,68483,68495,68501,70461,70483,70486
70518,66684,66821,66843,68483,68495,68501,70461,70483,70486,70505
70520,66821,66843,68483,68495,68501,70461,70483,70486,70505,70518
