10247,4858,4926,7591,9904,10077,10085,0,0,0,0
40674,10821,15061,15064,18332,18419,18436,29360,30340,37442,37503
41482,15061,15064,18332,18419,18436,29360,30340,37442,37503,40674
66292,60396,60399,60630,60634,60637,61527,61531,61798,62239,62375
67193,60630,60634,60637,61527,61531,61798,62239,62375,66292,66578
85905,77563,78504,84491,84554,84778,84915,85483,85517,85543,85636
94618,84554,84778,84915,85483,85517,85543,85636,85905,86617,88615
140099,138491,138495,138498,138680,138760,138763,139095,139099,139101,139104
147467,139099,139101,139104,140099,142142,142149,143306,146996,147003,147152
149514,147774,148606,148617,148635,148649,148787,149098,149198,149210,149216
149216,149198,149210,0,0,0,0,0,0,0,0
149514,10247,40674,41482,66292,67193,85905,94618,140099,147467,0
150669,10077,50603,0,0,0,0,0,0,0,0
150674,10077,50603,150669,0,0,0,0,0,0,0
150711,56628,56631,138760,138763,146996,147003,0,0,0,0
153396,135172,136049,142142,142149,148787,149098,153304,153322,153332,153367
155707,0,0,0,0,0,0,0,0,0,0
155721,155707,0,0,0,0,0,0,0,0,0
155968,84554,85517,85543,87085,111750,113297,129483,148617,148649,154354
155969,85517,85543,87085,111750,113297,129483,148617,148649,154354,155968
