69002,68951,68958,68961,68969,68972,68978,68980,68990,68993,69001
69006,68958,68961,68969,68972,68978,68980,68990,68993,69001,69002
69008,68961,68969,68972,68978,68980,68990,68993,69001,69002,69006
69015,68969,68972,68978,68980,68990,68993,69001,69002,69006,69008
69019,68972,68978,68980,68990,68993,69001,69002,69006,69008,69015
69022,68978,68980,68990,68993,69001,69002,69006,69008,69015,69019
69026,68980,68990,68993,69001,69002,69006,69008,69015,69019,69022
69028,68990,68993,69001,69002,69006,69008,69015,69019,69022,69026
69033,68993,69001,69002,69006,69008,69015,69019,69022,69026,69028
69034,69001,69002,69006,69008,69015,69019,69022,69026,69028,69033
69002,68951,68958,68961,68969,68972,68978,68980,68990,68993,69001
69006,68958,68961,68969,68972,68978,68980,68990,68993,69001,69002
69008,68961,68969,68972,68978,68980,68990,68993,69001,69002,69006
69015,68969,68972,68978,68980,68990,68993,69001,69002,69006,69008
69019,68972,68978,68980,68990,68993,69001,69002,69006,69008,69015
69022,68978,68980,68990,68993,69001,69002,69006,69008,69015,69019
69026,68980,68990,68993,69001,69002,69006,69008,69015,69019,69022
69028,68990,68993,69001,69002,69006,69008,69015,69019,69022,69026
69033,68993,69001,69002,69006,69008,69015,69019,69022,69026,69028
69034,69001,69002,69006,69008,69015,69019,69022,69026,69028,69033
