70349,64762,65170,66898,66980,67010,69794,69812,69836,69890,70026
70515,65170,66898,66980,67010,69794,69812,69836,69890,70026,70349
70561,60835,60861,61687,64800,64876,67060,69840,69847,70114,70319
70574,60861,61687,64800,64876,67060,69840,69847,70114,70319,70561
70677,61687,64800,64876,67060,69840,69847,70114,70319,70561,70574
74451,66898,66980,67010,69794,69812,69836,69890,70026,70349,70515
74452,66980,67010,69794,69812,69836,69890,70026,70349,70515,74451
74458,67010,69794,69812,69836,69890,70026,70349,70515,74451,74452
74469,69794,69812,69836,69890,70026,70349,70515,74451,74452,74458
74486,69812,69836,69890,70026,70349,70515,74451,74452,74458,74469
69836,64646,64757,64760,64762,66898,66980,67010,67060,69794,69812
69890,64762,66898,66980,67010,67060,69794,69812,69836,69840,69847
70026,66898,66980,67010,67060,69794,69812,69836,69840,69847,69890
70349,67060,69794,69812,69836,69840,69847,69890,70026,70114,70319
70515,69794,69812,69836,69840,69847,69890,70026,70114,70319,70349
74451,69847,69890,70026,70114,70319,70349,70515,70561,70574,70677
74452,69890,70026,70114,70319,70349,70515,70561,70574,70677,74451
74458,70026,70114,70319,70349,70515,70561,70574,70677,74451,74452
74469,70114,70319,70349,70515,70561,70574,70677,74451,74452,74458
74486,70319,70349,70515,70561,70574,70677,74451,74452,74458,74469
