96893,96837,96842,96844,96849,96853,96860,96869,96871,96874,96886
96900,96842,96844,96849,96853,96860,96869,96871,96874,96886,96893
96973,96844,96849,96853,96860,96869,96871,96874,96886,96893,96900
97064,96849,96853,96860,96869,96871,96874,96886,96893,96900,96973
98482,96874,96886,96893,96900,96973,97064,97372,97415,97453,97456
98538,96065,96089,96103,96154,96253,96262,96382,96389,96404,96624
99109,97453,97456,98482,98668,98672,98690,98695,98906,98911,98915
99121,97456,98482,98668,98672,98690,98695,98906,98911,98915,99109
99150,98482,98668,98672,98690,98695,98906,98911,98915,99109,99121
99151,98668,98672,98690,98695,98906,98911,98915,99109,99121,99150
98672,95891,95895,96025,96027,96034,96037,96129,98610,98640,98668
98690,95895,96025,96027,96034,96037,96129,98610,98640,98668,98672
98695,96025,96027,96034,96037,96129,98610,98640,98668,98672,98690
98906,96034,96037,96129,98610,98640,98668,98672,98690,98695,98731
98911,96037,96129,98610,98640,98668,98672,98690,98695,98731,98906
98915,96129,98610,98640,98668,98672,98690,98695,98731,98906,98911
99109,96679,96837,96842,96886,96893,96900,96973,97064,98482,98538
99121,96837,96842,96886,96893,96900,96973,97064,98482,98538,99109
99150,96842,96886,96893,96900,96973,97064,98482,98538,99109,99121
99151,96886,96893,96900,96973,97064,98482,98538,99109,99121,99150
