82240,79847,82072,82073,82075,82205,82206,82211,82217,82227,82236
82252,82072,82073,82075,82205,82206,82211,82217,82227,82236,82240
82259,82073,82075,82205,82206,82211,82217,82227,82236,82240,82252
82263,82075,82205,82206,82211,82217,82227,82236,82240,82252,82259
82274,82205,82206,82211,82217,82227,82236,82240,82252,82259,82263
82277,82206,82211,82217,82227,82236,82240,82252,82259,82263,82274
82286,82211,82217,82227,82236,82240,82252,82259,82263,82274,82277
82287,82217,82227,82236,82240,82252,82259,82263,82274,82277,82286
82290,82227,82236,82240,82252,82259,82263,82274,82277,82286,82287
82295,82236,82240,82252,82259,82263,82274,82277,82286,82287,82290
61691,57234,57384,57484,57580,57714,57722,57724,57727,57731,57740
64881,56142,56155,56160,56170,56260,56265,56271,61570,61572,61579
64884,56155,56160,56170,56260,56265,56271,61570,61572,61579,64881
64986,60974,62189,62282,62288,62295,62730,62777,62788,62843,63068
65056,62282,62288,62295,62730,62777,62788,62843,63068,64986,64993
65130,57384,57484,57580,57714,57722,57724,57727,57731,57740,61691
69764,57580,57714,57722,57724,57727,57731,57740,61691,65130,69762
73976,57714,57722,57724,57727,57731,57740,61691,65130,69762,69764
76390,57727,57731,57740,61691,65130,69762,69764,73976,74016,76384
80933,57740,61691,65130,69762,69764,73976,74016,76384,76390,76391
