140715,140594,140604,140623,140630,140681,140691,140693,140699,140706,140711
140726,140604,140623,140630,140681,140691,140693,140699,140706,140711,140715
140745,140623,140630,140681,140691,140693,140699,140706,140711,140715,140726
140751,140630,140681,140691,140693,140699,140706,140711,140715,140726,140745
140767,140681,140691,140693,140699,140706,140711,140715,140726,140745,140751
140779,140691,140693,140699,140706,140711,140715,140726,140745,140751,140767
140782,140699,140706,140711,140715,140726,140745,140751,140767,140779,140781
140792,140706,140711,140715,140726,140745,140751,140767,140779,140781,140782
140796,140711,140715,140726,140745,140751,140767,140779,140781,140782,140792
140824,140715,140726,140745,140751,140767,140779,140781,140782,140792,140796
44028,34790,39676,39741,39810,39817,39825,43861,43968,43974,44025
44033,39676,39741,39810,39817,39825,43861,43968,43974,44025,44028
44076,39741,39810,39817,39825,43861,43968,43974,44025,44028,44033
44091,39810,39817,39825,43861,43968,43974,44025,44028,44033,44076
44095,39817,39825,43861,43968,43974,44025,44028,44033,44076,44091
44176,39825,43861,43968,43974,44025,44028,44033,44076,44091,44095
44190,43861,43968,43974,44025,44028,44033,44076,44091,44095,44176
44201,43968,43974,44025,44028,44033,44076,44091,44095,44176,44190
44307,43974,44025,44028,44033,44076,44091,44095,44176,44190,44201
44352,44025,44028,44033,44076,44091,44095,44176,44190,44201,44307
