77405,66454,66457,66460,66494,77058,77061,77064,77065,77072,77094
77407,66457,66460,66494,77058,77061,77064,77065,77072,77094,77405
77412,66460,66494,77058,77061,77064,77065,77072,77094,77405,77407
77515,77058,77061,77064,77065,77072,77094,77405,77407,77412,77503
77531,77061,77064,77065,77072,77094,77405,77407,77412,77503,77515
77535,77064,77065,77072,77094,77405,77407,77412,77503,77515,77531
77539,77065,77072,77094,77405,77407,77412,77503,77515,77531,77535
77541,77072,77094,77405,77407,77412,77503,77515,77531,77535,77539
77542,77094,77405,77407,77412,77503,77515,77531,77535,77539,77541
77543,77405,77407,77412,77503,77515,77531,77535,77539,77541,77542
82020,77101,77136,77329,81999,82003,82005,82010,82011,82014,82018
82027,77136,77329,81999,82003,82005,82010,82011,82014,82018,82020
82232,44564,44566,44567,44573,44575,44577,71936,71941,78954,78988
82243,44566,44567,44573,44575,44577,71936,71941,78954,78988,82232
91238,44567,44573,44575,44577,71936,71941,78954,78988,82232,82243
91240,44573,44575,44577,71936,71941,78954,78988,82232,82243,91238
91276,44575,44577,71936,71941,78954,78988,82232,82243,91238,91240
99529,77329,81999,82003,82005,82010,82011,82014,82018,82020,82027
104410,73942,75963,75974,77243,0,0,0,0,0,0
104414,73942,75963,75974,77243,104410,0,0,0,0,0
