91535,90016,90039,90076,90564,90701,90790,0,0,0,0
91539,90016,90039,90076,90564,90701,90790,91535,0,0,0
95906,90016,90039,90076,90564,90701,90790,91535,91539,0,0
96047,90016,90039,90076,90564,90701,90790,91535,91539,95906,0
96059,90016,90039,90076,90564,90701,90790,91535,91539,95906,96047
96079,90039,90076,90564,90701,90790,91535,91539,95906,96047,96059
96827,90076,90564,90701,90790,91535,91539,95906,96047,96059,96079
100311,90564,90701,90790,91535,91539,95906,96047,96059,96079,96827
100727,78409,79357,79674,82908,83739,83877,84092,84751,85433,85466
100729,79357,79674,82908,83739,83877,84092,84751,85433,85466,100727
67504,35584,35585,57327,57328,0,0,0,0,0,0
67505,35584,35585,57327,57328,67504,0,0,0,0,0
71386,0,0,0,0,0,0,0,0,0,0
75057,62085,63623,66824,67868,67874,68510,68511,72431,73938,74853
79383,67868,67874,68510,68511,72431,73938,74853,75057,76723,76770
81027,77314,78025,78456,78694,78945,79592,79829,80414,80570,80663
81074,21074,58746,63862,0,0,0,0,0,0,0
83560,47429,0,0,0,0,0,0,0,0,0
93882,0,0,0,0,0,0,0,0,0,0
94027,93882,0,0,0,0,0,0,0,0,0
