41939,26410,26477,26910,26937,26968,26973,27081,38362,38555,38786
103614,26910,26937,26968,26973,27081,38362,38555,38786,41939,103568
105642,26968,26973,27081,38362,38555,38786,41939,103568,103614,103724
105670,26973,27081,38362,38555,38786,41939,103568,103614,103724,105642
112444,38555,38786,41939,103568,103614,103724,105642,105670,112207,112228
112498,38786,41939,103568,103614,103724,105642,105670,112207,112228,112444
113106,103614,103724,105642,105670,112207,112228,112444,112498,112969,112977
113948,105642,105670,112207,112228,112444,112498,112969,112977,113106,113197
113965,105670,112207,112228,112444,112498,112969,112977,113106,113197,113948
131736,130787,130806,130877,130880,130885,130893,130905,130972,130992,131055
125124,40178,95420,0,0,0,0,0,0,0,0
129143,51735,101127,101731,101761,101789,106308,0,0,0,0
130007,113056,122906,0,0,0,0,0,0,0,0
130027,113056,122906,130007,0,0,0,0,0,0,0
130079,113056,122906,130007,130027,0,0,0,0,0,0
130093,113056,122906,130007,130027,130079,0,0,0,0,0
130369,34292,34464,89584,95300,95354,95366,95368,99853,100522,110765
130704,0,0,0,0,0,0,0,0,0,0
130976,108142,108148,108157,108160,108164,110532,116574,123373,123626,124789
131013,108148,108157,108160,108164,110532,116574,123373,123626,124789,130976
