3292,2294,2936,2975,3003,3035,3044,3052,3232,3249,3253
16395,14119,14128,16279,16280,16346,16382,16384,16385,16387,16389
12808,11081,11090,11135,11139,11276,11284,11379,11394,11435,11458
12899,2405,7450,0,0,0,0,0,0,0,0
14179,0,0,0,0,0,0,0,0,0,0
15247,13013,13024,13172,13269,13295,13299,13419,13426,13439,15218
15551,13295,13299,13419,13426,13439,15218,15247,15349,15452,15530
15824,15247,15349,15452,15530,15551,15647,15656,15666,15777,15817
15828,15349,15452,15530,15551,15647,15656,15666,15777,15817,15824
15837,15452,15530,15551,15647,15656,15666,15777,15817,15824,15828
15905,15551,15647,15656,15666,15777,15817,15824,15828,15837,15891
16623,11963,0,0,0,0,0,0,0,0,0
