45073,42013,42073,42188,42267,42273,44349,44754,44839,44943,45069
45174,42073,42188,42267,42273,44349,44754,44839,44943,45069,45073
45302,42188,42267,42273,44349,44754,44839,44943,45069,45073,45174
46386,42267,42273,44349,44754,44839,44943,45069,45073,45174,45302
46431,42273,44349,44754,44839,44943,45069,45073,45174,45302,46386
46563,44349,44754,44839,44943,45069,45073,45174,45302,46386,46431
46646,44754,44839,44943,45069,45073,45174,45302,46386,46431,46563
46772,44839,44943,45069,45073,45174,45302,46386,46431,46563,46646
46819,44943,45069,45073,45174,45302,46386,46431,46563,46646,46772
46954,45069,45073,45174,45302,46386,46431,46563,46646,46772,46819
