56457,39756,39759,39763,49413,52442,52446,52454,56432,56438,56446
56461,39759,39763,49413,52442,52446,52454,56432,56438,56446,56457
56488,39763,49413,52442,52446,52454,56432,56438,56446,56457,56461
56496,49413,52442,52446,52454,56432,56438,56446,56457,56461,56488
56508,52442,52446,52454,56432,56438,56446,56457,56461,56488,56496
56511,52446,52454,56432,56438,56446,56457,56461,56488,56496,56508
56515,52454,56432,56438,56446,56457,56461,56488,56496,56508,56511
56521,56432,56438,56446,56457,56461,56488,56496,56508,56511,56515
58311,56438,56446,56457,56461,56488,56496,56508,56511,56515,56521
58316,56446,56457,56461,56488,56496,56508,56511,56515,56521,58311
100056,99600,99608,99616,99622,99630,99631,99668,99684,99744,99749
100129,2366,23322,80747,0,0,0,0,0,0,0
100133,2366,23322,80747,100129,0,0,0,0,0,0
100135,2366,23322,80747,100129,100133,0,0,0,0,0
100171,2366,23322,80747,100129,100133,100135,0,0,0,0
100174,89379,89386,89490,89782,89920,89925,89931,89941,96031,96042
100178,89386,89490,89782,89920,89925,89931,89941,96031,96042,100174
100180,99733,99782,99809,0,0,0,0,0,0,0
100270,99733,99782,99809,100180,0,0,0,0,0,0
100271,99733,99782,99809,100180,100270,0,0,0,0,0
