12892,11912,11921,11925,11987,12057,12135,12304,12519,12521,12550
31338,30787,30916,30943,30949,30953,30974,30983,31003,31006,31177
34139,33392,33398,33525,33566,33620,33621,33678,33717,33873,33879
34187,33713,33767,33791,33797,33804,33808,33812,33814,33819,33833
34203,33767,33791,33797,33804,33808,33812,33814,33819,33833,34187
37637,36891,37196,37225,37229,37391,37431,37434,37436,37513,37627
54547,53041,53042,53530,53573,53828,54175,54187,54300,54440,54498
54584,53042,53530,53573,53828,54175,54187,54300,54440,54498,54547
57225,57023,57025,57095,57099,57112,57158,57170,57222,0,0
60350,59287,59338,59352,59532,59536,59667,59756,59928,59947,60111
14670,13814,14591,14593,14598,14626,14638,14645,14652,14658,14663
35543,0,0,0,0,0,0,0,0,0,0
40885,0,0,0,0,0,0,0,0,0,0
51782,51164,51175,51176,51177,51235,51240,51287,51763,51772,51780
62707,62489,62490,62494,62527,62606,62639,62668,62673,62687,62699
