48961,40550,40561,40570,40588,44402,48931,48942,48949,48951,48952
48974,40561,40570,40588,44402,48931,48942,48949,48951,48952,48961
49005,40570,40588,44402,48931,48942,48949,48951,48952,48961,48974
49007,40588,44402,48931,48942,48949,48951,48952,48961,48974,49005
49013,44402,48931,48942,48949,48951,48952,48961,48974,49005,49007
49024,48931,48942,48949,48951,48952,48961,48974,49005,49007,49013
49033,48942,48949,48951,48952,48961,48974,49005,49007,49013,49024
66830,48949,48951,48952,48961,48974,49005,49007,49013,49024,49033
66839,48951,48952,48961,48974,49005,49007,49013,49024,49033,66830
66863,48952,48961,48974,49005,49007,49013,49024,49033,66830,66839
104160,98874,99203,99220,103176,103179,103193,103197,103224,103226,104049
104341,99203,99220,103176,103179,103193,103197,103224,103226,104049,104160
105904,100561,103283,103288,103301,103387,103894,103901,103906,104169,104170
105907,103283,103288,103301,103387,103894,103901,103906,104169,104170,105904
106305,963,18279,18283,18920,18927,18994,20254,103697,0,0
107380,83759,83778,87639,87701,92982,93061,93101,95617,98080,107304
107384,83778,87639,87701,92982,93061,93101,95617,98080,107304,107380
107589,103288,103301,103387,103894,103901,103906,104169,104170,105904,105907
107593,103301,103387,103894,103901,103906,104169,104170,105904,105907,107589
107681,103387,103894,103901,103906,104169,104170,105904,105907,107589,107593
